system:index,AGENCY,ALARM_DATE,CAUSE,COMMENTS,CONT_DATE,C_METHOD,DtCrrnt,FID_joined,FIRE_NAME,FIRE_NUM,GISAcrs,GIS_ACRES,INC_NUM,OBJECTI,OBJECTIVE,REPORT_AC,STATE,Shape_Area,Shape_Leng,UNIT_ID,YEAR_,YEAR_num,histogram,source,.geo
00000000000000000133,BLM,1279954800000,1,WFDSS; GPS air,1281596400000,2,,0,CONSTANTIA,FM15,0.0,1452.93,,0,1,0.0,CA,5879811.6252,16436.9086467,NOD,2010,2010,"{71=166.2823529411765, 21=128.5333333333333, 42=1764.5568627450978, 22=1.1176470588235294, 95=0.0196078431372549, 52=4472.011764705883}",,
00000000000000000085,CCO,1226563200000,4,210 Structures Destroyed. 2 Severe Burn Injuries,1226995200000,2,,0,TEA,009981,0.0,1946.34,009981,0,1,1940.0,CA,7876566.50251,17487.2461915,SBC,2008,2008,"{71=4673.301960784314, 24=1.0, 90=2.0, 21=1655.4509803921571, 43=335.0509803921568, 23=7.772549019607843, 42=801.7215686274511, 22=131.20392156862746, 11=6.0, 52=1137.5019607843137}",,
00000000000000000128,CCO,1282633200000,14,,1282978800000,2,,0,POST,,0.0,1311.36,01024500,0,1,1312.0,CA,5306884.86916,15829.5251528,KRN,2010,2010,"{71=1755.3215686274507, 21=312.06666666666666, 43=99.61176470588235, 22=2.196078431372549, 42=1478.0549019607843, 52=2247.439215686274, 95=0.09803921568627451, 31=0.9764705882352941}",,
00000000000000000052,CDF,1224658800000,8,Fire Cause: Playing with Fireworks.,1224658800000,2,,0,FOXBOROUGH,,0.0,324.435,011764,0,1,324.0,CA,1312940.19369,7856.06342309,BDU,2008,2008,"{71=15.792156862745099, 23=0.4156862745098039, 21=29.866666666666667, 22=12.552941176470593, 11=0.2784313725490196, 52=1399.6235294117653}",,
00000000000000000053,CDF,1214118000000,1,,1214377200000,2,,0,BROWN,,0.0,3786.92,002390,0,1,3787.0,CA,1.53251015525E7,21204.1447487,BEU,2008,2008,"{43=55.0, 71=15979.74509803921, 52=992.3686274509804}",,
00000000000000000056,CDF,1214982000000,1,CAL FIRE Team 9,1216882800000,2,,0,BTU LIGHTNING COMPLEX,,0.0,53699.3,007660,0,1,0.0,CA,2.17313484389E8,204677.583078,BTU,2008,2008,"{71=137314.77647058826, 90=168.38823529411764, 11=1077.7411764705882, 95=53.0, 23=8.79607843137255, 43=510.56470588235305, 41=206.2941176470588, 42=73628.78823529411, 22=110.52941176470588, 21=4404.9607843137255, 52=23966.827450980367}",,
00000000000000000059,CDF,1214031600000,1,,1217574000000,2,,0,PARADISE,,0.0,1071.65,003423,0,1,1076.0,CA,4336811.84314,10337.7266966,HUU,2008,2008,"{71=144.9843137254902, 43=113.62745098039217, 42=4163.81568627451, 41=132.76470588235293, 22=3.0, 21=129.42745098039217, 52=130.63921568627453}",,
0000000000000000005c,CDF,1214204400000,1,,1216623600000,2,,0,CORRAL FIRE,,0.0,12434.3,002759,0,0,0.0,CA,5.03197805955E7,44557.6982288,LMU,2008,2008,"{71=32888.031372549, 31=48.0, 42=12492.576470588234, 90=43.741176470588236, 95=279.65098039215684, 52=10157.525490196076}",,
00000000000000000087,CDF,1211353200000,5,,1211871600000,2,,0,SUMMIT,,0.0,4174.51,002548,0,1,4270.0,CA,1.68936243306E7,31569.4792844,SCU,2008,2008,"{71=9692.564705882352, 90=10.411764705882353, 43=1207.5647058823524, 42=6366.376470588241, 22=2.0, 21=336.45098039215685, 52=1153.9686274509802}",,
0000000000000000008a,CDF,1210057200000,18,,1210402800000,2,,0,COLYEAR,,0.0,1400.64,003102,0,1,1331.0,CA,5668191.83197,16886.5257711,TGU,2008,2008,"{71=4257.349019607844, 41=2.1058823529411765, 42=816.9333333333334, 43=71.33333333333334, 21=38.61960784313726, 52=1110.9803921568625}",,
0000000000000000008b,CDF,1214031600000,1,AKA June-LCA USFS  #81,1214722800000,2,,0,ANTELOPE,,0.0,3416.72,004308,0,1,3410.0,CA,1.38269896119E7,21357.1213757,TGU,2008,2008,"{71=12279.66274509804, 90=18.36078431372549, 21=196.23529411764704, 42=302.2980392156865, 95=4.0, 11=27.0, 52=2535.0196078431363}",,
0000000000000000008f,CDF,1213167600000,7,CAL FIRE Team 2,1213599600000,2,,0,HUMBOLDT,,0.0,23344.3,007089,0,1,23344.0,CA,9.44711688421E7,75619.1804223,BTU,2008,2008,"{52=4675.5882352941135, 11=35.529411764705884, 95=80.82352941176471, 31=1.0, 71=95585.65882352929, 24=4.823529411764706, 90=204.58039215686279, 43=1084.8117647058823, 82=8.941176470588236, 42=1014.8745098039216, 23=49.26274509803922, 41=147.9529411764706, 22=417.5568627450983, 21=1653.7999999999984}",,
00000000000000000090,CDF,1217833200000,5,CAL FIRE Team 5,1218092400000,2,,0,CRAIG,,0.0,2019.06,009395,0,1,2500.0,CA,8170864.50105,21068.5899137,BTU,2008,2008,"{71=5768.301960784315, 42=3135.356862745099, 41=68.0, 52=94.90588235294118, 11=8.937254901960785, 31=1.8666666666666667}",,
000000000000000000ed,CDF,1251615600000,7,,1252566000000,2,,0,OAK GLEN 3,,0.0,983.242,009598,0,1,1159.0,CA,3979037.27768,14313.205096,BDU,2009,2009,"{71=44.17254901960784, 43=451.3490196078433, 41=2.0, 23=1.0, 42=1013.7529411764702, 22=1.0, 21=223.85490196078428, 52=2683.552941176471}",,
000000000000000000ee,CDF,1251702000000,7,,1251961200000,2,,0,PENDLETON,,0.0,838.701,009640,0,1,860.0,CA,3394102.74773,9044.71927147,BDU,2009,2009,"{71=45.01176470588236, 23=0.2274509803921569, 42=33.0, 22=7.466666666666668, 21=43.27843137254902, 52=3641.7254901960778}",,
000000000000000000f0,CDF,1251442800000,9,,1252393200000,2,,0,GLORIA,,0.0,6435.95,002830,0,1,0.0,CA,2.60453714518E7,28514.0200847,BEU,2009,2009,"{71=10545.396078431388, 90=38.0, 21=374.0392156862746, 43=87.80000000000001, 82=40.83921568627452, 42=139.0, 23=2.0, 22=23.529411764705884, 52=17363.247058823545, 11=9.0, 31=315.3686274509804}",,
000000000000000000fd,CDF,1246258800000,2,,1246518000000,2,,0,RUMSEY,,0.0,677.44,004337,0,1,716.0,CA,2741504.39172,8063.65573254,LNU,2009,2009,"{71=470.2666666666667, 21=33.03529411764706, 23=4.0, 22=10.35686274509804, 52=2525.90980392157, 11=1.0, 31=1.1137254901960785}",,
00000000000000000109,CDF,1250146800000,9,,1250751600000,2,,0,CORRAL,,0.0,12242.8,003410,0,1,12200.0,CA,4.95446968547E7,33904.8851703,SCU,2009,2009,"{71=33543.5294117647, 90=18.0, 42=71.0, 43=4670.654901960783, 95=9.090196078431372, 52=16736.2431372549}",,
00000000000000000121,CDF,1278226800000,8,State wildlife area; minimal resource commitments; cause = fireworks,1280991600000,2,,0,PALERMO,,0.0,672.005,00007746,0,1,606.0,CA,2719508.68221,8112.54050969,BTU,2010,2010,"{71=10.768627450980393, 24=0.7960784313725491, 90=1376.5568627450982, 82=1019.4078431372549, 22=1.788235294117647, 23=2.384313725490196, 52=159.843137254902, 11=51.59607843137255, 95=371.7568627450979, 31=26.643137254901955}",,
00000000000000000136,CDF,1279177200000,1,,1279522800000,2,,0,CACTUS,,0.0,705.675,00062442,0,1,720.0,CA,2855764.34024,11637.263102,RRU,2010,2010,"{42=3.7450980392156863, 71=33.54509803921568, 52=3135.3843137254935}",,
00000000000000000139,CDF,1279177200000,1,,1279436400000,2,,0,SKINNER,,0.0,522.216,00062475,0,1,503.0,CA,2113333.81744,9790.08120369,RRU,2010,2010,"{31=0.7686274509803922, 71=30.415686274509806, 52=2316.580392156864}",,
0000000000000000013b,CDF,1278140400000,14,,1278140400000,2,,0,BRADFORD,,0.0,511.538,002733,0,1,510.0,CA,2070119.02196,10072.1013236,SCU,2010,2010,"{71=0.7333333333333334, 90=18.992156862745098, 82=2242.027450980393, 21=2.0, 81=0.18823529411764706, 22=1.0, 11=19.4235294117647, 95=15.160784313725491}",,
0000000000000000013c,CDF,1276844400000,14,,1279177200000,2,,0,DIABLO,,0.0,458.775,,0,1,475.0,CA,1856597.08152,6481.33689572,SCU,2010,2010,"{71=1869.6196078431365, 24=0.07450980392156863, 82=0.5098039215686274, 21=113.12549019607845, 23=3.7098039215686276, 22=15.2, 52=36.50588235294118, 95=9.0, 31=15.0}",,
0000000000000000013d,CDF,1275980400000,11,,1276066800000,2,,0,STUHR,,0.0,604.529,,0,1,581.0,CA,2446440.82652,7091.66049351,SCU,2010,2010,"{71=2674.1254901960783, 42=6.0, 43=7.0, 52=31.0}",,
0000000000000000005e,LRA,1212649200000,2,Treated as a SRA incident,1212649200000,2,,0,85,,0.0,319.564,004180,0,1,322.0,CA,1293231.61569,6651.2647482,LNU,2008,2008,"{71=1228.5647058823529, 52=207.94509803921568}",,
00000000000000000253,NPS,1248764400000,1,,1255417200000,2,,0,WILDCAT,2968,0.0,1292.37,002968,0,2,1293.0,CA,5230052.63221,12415.0377426,YNP,2009,2009,"{71=23.137254901960784, 42=2036.3294117647056, 52=3732.29411764706, 31=18.807843137254903}",,
000000000000000000a6,USF,1214895600000,9,,1216278000000,2,,0,GAP,00000020,0.0,9544.73,00000020,0,1,9443.0,CA,3.86261601355E7,52346.3953023,LPF,2008,2008,"{71=29530.752941176455, 90=36.0, 21=442.22745098039223, 43=2063.047058823529, 42=2554.7529411764713, 82=478.9568627450982, 81=72.74509803921568, 23=54.0, 22=93.56078431372549, 95=8.0, 11=7.792156862745099, 52=7574.482352941177}",,
000000000000000000a7,USF,1222498800000,9,,1225350000000,2,,0,CHALK,00000034,0.0,16265.8,00000034,0,1,11200.0,CA,6.58252378774E7,55755.0884147,LPF,2008,2008,"{71=37168.074509803875, 24=2.0, 90=163.31764705882355, 21=1897.552941176469, 43=972.6000000000001, 23=7.7333333333333325, 42=22197.392156862752, 22=48.34901960784314, 11=188.0, 52=10491.698039215713}",,
000000000000000000b1,USF,1212908400000,4,,1215673200000,2,,0,INDIANS,00000012,0.0,76459.8,00000012,0,1,81378.0,CA,3.09421747814E8,105219.390649,LPF,2008,2008,"{71=217300.70196078418, 90=700.2705882352939, 21=2334.9803921568623, 43=30608.094117647106, 82=2.0, 42=23071.764705882357, 22=9.211764705882352, 52=69479.13725490184, 95=185.68627450980392, 11=102.29803921568627, 31=3.4784313725490197}",,
000000000000000000b2,USF,1214031600000,1,,1217142000000,2,,0,BASIN COMPLEX,00000016,0.0,163607.0,00000016,0,1,162818.0,CA,6.62092773951E8,170785.893783,LPF,2008,2008,"{52=251880.4705882353, 11=329.49411764705883, 95=49.180392156862744, 31=5.0, 71=194871.5568627452, 24=2.0, 90=1496.4117647058824, 41=1.0, 82=1.0, 42=236659.10588235292, 23=30.79215686274509, 81=1.0, 43=35576.74509803922, 22=334.8235294117647, 21=14413.419607843138}",,
000000000000000000d6,USF,1213945200000,1,,,2,,0,SHU LIGHTNING-LOWER FIRE,,0.0,1309.89,004727,0,1,1310.0,CA,5300938.84044,11649.8140465,SHF,2008,2008,"{71=755.3450980392162, 42=4856.0666666666675, 41=7.643137254901961, 43=55.0, 21=3.0980392156862746, 52=212.41960784313736}",,
000000000000000000d7,USF,1213945200000,1,,,2,,0,SHU LIGHTNING-DEERLICK FIRE,,0.0,12976.9,004727,0,1,35312.0,CA,5.2515784682E7,72588.5687459,SHF,2008,2008,"{71=30380.67058823529, 42=16783.098039215685, 41=571.5137254901962, 43=1904.2784313725492, 21=1179.207843137255, 52=7529.478431372542}",,
000000000000000000d8,USF,1213945200000,1,,,2,,0,SHU LIGHTNING-DEADSHOT FIRE,,0.0,1044.59,004727,0,1,1045.0,CA,4227287.01041,11041.5177492,SHF,2008,2008,"{71=2055.2039215686273, 42=2302.5764705882366, 43=21.14509803921569, 21=97.47843137254901, 52=220.25882352941176}",,
000000000000000000d9,USF,1213945200000,1,,,2,,0,SHU LIGHTNING-STEIN FIRE,,0.0,1147.85,004727,0,1,1148.0,CA,4645165.98278,13670.6934432,SHF,2008,2008,"{71=541.0274509803924, 42=4555.235294117652, 11=58.53333333333337, 52=5.760784313725491}",,
000000000000000000da,USF,1213945200000,1,,,2,,0,SHU LIGHTNING-MOON FIRE,,0.0,35312.2,004727,0,1,35312.0,CA,1.42903475791E8,99162.0156978,SHF,2008,2008,"{71=106431.34509803914, 90=11.0, 21=1788.729411764705, 43=815.6039215686274, 42=41949.380392156905, 41=577.4862745098042, 22=4.713725490196079, 11=37.89019607843137, 95=12.0, 52=7149.909803921568}",,
000000000000000000db,USF,1213945200000,1,,,2,,0,SHU LIGHTNING-MOTION FIRE,,0.0,28329.7,004727,0,1,28330.0,CA,1.14646394272E8,77498.818171,SHF,2008,2008,"{71=81796.72549019604, 90=13.75686274509804, 23=14.39607843137255, 21=7619.650980392159, 43=938.6313725490195, 42=26906.376470588217, 41=126.40392156862745, 22=277.96862745098036, 52=9439.945098039212, 11=67.83529411764707, 95=2.764705882352941, 31=177.71372549019608}",,
000000000000000000dc,USF,1213945200000,1,,,2,,0,SHU LIGHTNING-VENTURE,,0.0,1911.35,004727,0,1,1911.0,CA,7734970.56076,13937.0856876,SHF,2008,2008,"{71=5742.764705882355, 90=22.541176470588237, 21=34.156862745098046, 22=3.4274509803921567, 42=1371.8470588235286, 81=38.113725490196074, 52=1306.6901960784307, 95=2.5764705882352943, 11=63.13725490196079, 31=8.462745098039216}",,
000000000000000000dd,USF,1213945200000,1,,,2,,0,SHU LIGHTNING-SHINGLETOWN,,0.0,388.029,004727,0,1,388.0,CA,1570298.59682,5894.85791216,SHF,2008,2008,"{71=591.4039215686274, 42=424.09411764705885, 41=61.411764705882355, 43=7.0, 52=660.6117647058824}",,
000000000000000000de,USF,1213945200000,1,,,2,,0,SHU LIGHTNING-PINE 1,,0.0,564.086,004727,0,1,564.0,CA,2282775.72717,7882.81635212,SHF,2008,2008,"{71=1454.5843137254906, 42=712.5372549019609, 41=8.976470588235294, 43=1.5686274509803921, 52=358.5098039215687}",,
000000000000000000df,USF,1213945200000,1,,,2,,0,SHU LIGHTNING-PINE 2,,0.0,1193.19,004727,0,1,1193.0,CA,4828688.02446,12124.9498983,SHF,2008,2008,"{71=3462.8705882352947, 42=1462.737254901961, 41=1.6274509803921569, 22=5.415686274509806, 21=134.3019607843138, 52=297.6705882352941}",,
000000000000000000e0,USF,1213945200000,1,,,2,,0,SHU LIGHTNING-KIRKMAN,,0.0,2053.58,004727,0,1,2054.0,CA,8310541.98619,17033.2570184,SHF,2008,2008,"{71=6690.180392156863, 42=224.686274509804, 43=26.556862745098034, 52=2291.8039215686254}",,
000000000000000000e5,USF,1247468400000,2,Cobra maped,1247468400000,2,,0,OSITO,000102,0.0,332.035,000102,0,1,300.0,CA,1343698.73996,5164.44982402,ANF,2009,2009,"{71=265.4980392156863, 23=2.282352941176471, 22=14.69019607843137, 21=16.235294117647058, 52=1194.1725490196075}",,
00000000000000000125,USF,1280127600000,1,,1280386800000,2,,0,MONO,00000934,0.0,1204.51,934,0,1,1205.0,CA,4874466.22936,12632.1560331,INF,2010,2010,"{24=3.0, 21=30.56862745098039, 23=61.57254901960785, 42=27.0, 22=99.09019607843138, 52=5173.478431372547, 31=20.780392156862746}",,
0000000000000000012c,USF,1282374000000,9,,1283842800000,2,,0,POZO,2599,0.0,1150.36,2599,0,1,1152.0,CA,4655361.8852,17250.707459,LPF,2010,2010,"{71=820.4156862745099, 81=11.0, 42=88.54117647058823, 43=88.92549019607844, 21=45.12549019607842, 52=4117.827450980395}",,
000000000000000005c4,USF,1281164400000,1,,1288767600000,2,,0,BUCKHORN,1498,0.0,470.967,1497,0,2,471.0,CA,1905935.60619,9233.73860771,SNF,2010,2010,"{42=2072.8235294117653, 52=44.48235294117648}",,
000000000000000005c6,USF,1284274800000,9,IR heat perimeter,1285311600000,2,,0,CANYON,FU4L,0.0,9336.11,003564,0,1,9820.0,CA,3.77818844262E7,57113.6769013,SQF,2010,2010,"{71=6965.639215686269, 43=68.94117647058823, 21=257.3490196078431, 42=2641.1921568627436, 41=137.91764705882355, 22=34.99607843137255, 11=31.623529411764707, 52=31840.121568627525}",,
0000000000000000007a,CDF,1216969200000,9,,1217574000000,3,,0,TELEGRAPH,00000068,0.0,34083.8,009779,0,1,34091.0,CA,1.37932242489E8,87560.6740275,MMU,2008,2008,"{71=116427.94509803923, 95=1.0, 23=5.592156862745098, 21=290.278431372549, 43=1011.3098039215688, 42=11643.03137254902, 41=344.24313725490197, 22=31.36862745098039, 11=277.3686274509804, 52=23221.933333333356}",,
0000000000000000024d,NPS,1216450800000,1,USFS #00000087,1228118400000,3,,0,TEHIPITE,45,0.0,11648.1,,0,2,4140.0,CA,4.71381553302E7,101867.563731,KNP,2008,2008,"{71=7781.274509803922, 90=19.341176470588238, 43=106.94901960784316, 42=42634.21960784324, 41=6.0, 52=1807.8117647058825, 95=14.960784313725489, 11=0.9333333333333333, 31=0.7921568627450979}",,
00000000000000000091,USF,1214031600000,1,American River Complex: GOVT & WESTVILLE BURNED TOGETHER,1217574000000,3,,0,WESTVILLE,00000041,0.0,11090.2,00000041,0,1,10417.0,CA,4.48802594295E7,47626.3726223,TNF,2008,2008,"{71=25015.019607843125, 21=350.4666666666666, 43=67.87450980392157, 42=22752.200000000037, 23=1.0, 41=20.427450980392155, 22=22.058823529411764, 11=18.0, 52=1617.7647058823527}",,
00000000000000000092,USF,1214031600000,1,American River Complex: GOVT & WESTVILLE BURNED TOGETHER,1217574000000,3,,0,GOVERNMENT,00000037,0.0,9219.73,00000037,0,1,9164.0,CA,3.73109301107E7,44078.7327212,TNF,2008,2008,"{71=13974.658823529415, 42=24331.19215686275, 41=8.019607843137255, 43=159.31764705882352, 52=2982.031372549021}",,
0000000000000000009d,USF,1218956400000,1,,1223967600000,3,,0,SLINKARD,00000078,0.0,379.506,00000078,0,1,374.0,CA,1535806.553,5358.93774377,KNF,2008,2008,"{71=4.0, 22=0.6588235294117647, 23=0.5372549019607843, 42=1691.2509803921562, 43=0.43529411764705883, 21=4.031372549019608, 52=5.1725490196078425}",,
0000000000000000009f,USF,1214031600000,1,,1229414400000,3,,0,CARIBOU,00000026,0.0,13126.7,00000026,0,1,13116.0,CA,5.31218018354E7,62581.1744691,KNF,2008,2008,"{71=19351.384313725477, 24=2.423529411764706, 90=24.92156862745098, 21=1373.203921568627, 22=48.30588235294117, 42=36262.58431372544, 43=36.43921568627452, 23=25.678431372549024, 41=7.0, 52=1825.666666666667, 11=0.8627450980392157, 31=63.411764705882355}",,
000000000000000000a0,USF,1213858800000,1,,1229414400000,3,,0,ANTHONY MILNE,00000054,0.0,1777.43,00000054,0,1,1779.0,CA,7192988.80359,25893.7984884,KNF,2008,2008,"{71=1752.1843137254903, 42=6021.1294117647085, 41=16.0, 43=106.18039215686275, 52=95.52549019607842}",,
000000000000000000b4,USF,1213858800000,1,,1223794800000,3,,0,HEADWATER,00000008,0.0,358.444,00000008,0,1,231.0,CA,1450571.3594,5082.60728071,KNF,2008,2008,"{42=776.2627450980391, 71=237.7294117647059, 52=597.3372549019609}",,
00000000000000000124,USF,1282374000000,8,,1282806000000,3,,0,MONTE,17,0.0,953.341,009309,0,1,930.0,CA,3858035.96005,11039.5706144,CNF,2010,2010,"{71=3252.6784313725493, 90=16.047058823529408, 21=288.3333333333333, 22=10.176470588235293, 52=403.3921568627452, 31=315.68235294117653}",,
00000000000000000126,USF,1280559600000,9,,1280991600000,3,,0,DUTCH,5561,0.0,335.469,005561,0,1,371.0,CA,1357596.20058,6653.49878925,KNF,2010,2010,"{42=0.023529411764705882, 43=4.352941176470588, 21=36.63921568627452, 52=1467.2509803921566}",,
00000000000000000108,CCO,1243148400000,5,,1243234800000,5,,0,ALISO,000012,0.0,423.252,000012,0,1,350.0,CA,1712838.77649,5386.64715191,SBC,2009,2009,"{71=1522.882352941176, 22=4.0, 21=368.89411764705875, 52=7.0627450980392155}",,
000000000000000000d2,USF,1215500400000,1,Canyon Complex. Digitized from Landsat 20080824.  Inc num for complex was used,1216623600000,5,,0,FRIEND-DARNELL,00000539,0.0,4111.99,,0,1,3878.0,CA,1.66406451918E7,20822.4606683,PNF,2008,2008,"{71=10389.133333333344, 43=32.53333333333333, 42=4407.349019607841, 41=1.0, 52=3652.4196078431373, 11=5.2901960784313715, 31=0.7137254901960783}",,
000000000000000000f5,USF,1250838000000,9,Perimeter Accuracy Unknown,1252047600000,5,,0,REDROCK,000098,0.0,1736.92,000098,0,1,1364.0,CA,7029052.32548,13862.9844708,KNF,2009,2009,"{71=78.0, 43=82.65882352941176, 42=6392.486274509814, 41=7.360784313725492, 22=3.0, 21=11.92156862745098, 52=1233.9686274509802}",,
000000000000000000fe,USF,1247295600000,9,,1248073200000,5,,0,SULPHUR,000016,0.0,468.48,000016,0,1,343.0,CA,1895872.73476,6311.23143755,LPF,2009,2009,"{71=500.73725490196074, 21=71.5764705882353, 22=1.768627450980392, 90=23.992156862745098, 52=1470.1019607843136, 31=38.66274509803922}",,
000000000000000000ff,USF,1249110000000,9,,1250146800000,5,,0,PONDEROSA,000024,0.0,351.241,000024,0,1,458.0,CA,1421423.74452,4872.25352348,LPF,2009,2009,"{42=510.40000000000003, 43=137.9882352941177, 21=11.615686274509805, 52=919.3843137254908}",,
00000000000000000100,USF,1249714800000,9,,1250924400000,5,,0,LA BREA,000025,0.0,97815.3,000025,0,1,91622.0,CA,3.95844539279E8,94248.3096485,LPF,2009,2009,"{71=142749.58823529424, 90=93.10196078431376, 95=133.77647058823527, 22=19.0, 42=24026.090196078432, 41=4.0, 43=21937.556862745096, 21=7141.266666666665, 52=243719.0470588239}",,
000000000000000000f7,CCO,1243753200000,10,,1243753200000,6,,0,BITTER,,0.0,353.003,915750,0,1,370.0,CA,1428551.85268,5180.45554259,KRN,2009,2009,"{21=86.9450980392157, 71=1500.1294117647062}",,
00000000000000000054,CDF,1218092400000,2,,1218092400000,6,,0,COTTONWOOD,,0.0,402.395,003008,0,1,400.0,CA,1628435.84168,7550.61386774,BEU,2008,2008,"{71=1711.3490196078435, 52=97.5098039215686}",,
0000000000000000007b,CDF,1213081200000,10,,1213167600000,6,,0,41 FIRE,,0.0,2592.28,007347,0,1,3300.0,CA,1.04905897528E7,16064.4793553,MMU,2008,2008,"{71=11523.145098039227, 90=9.0, 82=11.862745098039214, 11=6.0, 95=16.305882352941175, 21=5.992156862745098, 52=82.9529411764706}",,
0000000000000000007c,CDF,1216623600000,10,,1216710000000,6,,0,ROMERO,,0.0,766.044,009594,0,1,580.0,CA,3100069.37806,9322.10867389,MMU,2008,2008,"{71=3142.2784313725497, 24=1.0549019607843138, 21=217.30980392156857, 23=9.47843137254902, 22=27.690196078431374, 95=23.36470588235294, 11=4.078431372549019, 52=19.0}",,
0000000000000000007e,CDF,1215673200000,10,,1215759600000,6,,0,COTTONWOOD,,0.0,796.57,009015,0,1,800.0,CA,3223603.24933,9490.30090164,MMU,2008,2008,"{71=1635.1215686274504, 90=7.0, 21=12.2, 23=67.7843137254902, 22=53.298039215686266, 95=1803.0470588235303, 11=3.101960784313725}",,
00000000000000000088,CDF,1224486000000,18,,1224572400000,6,,0,LEDEIT,,0.0,312.478,004920,0,1,270.0,CA,1264554.40388,5012.22824232,SCU,2008,2008,"{71=46.72941176470589, 42=17.741176470588233, 43=520.4745098039215, 52=820.0431372549023}",,
0000000000000000012d,CDF,1275721200000,10,,1275721200000,6,,0,LEGRAND,,0.0,462.433,00007933,0,1,462.0,CA,1871400.59914,9501.34098396,MMU,2010,2010,"{95=0.7098039215686275, 21=0.8470588235294119, 71=2076.8901960784306}",,
0000000000000000012e,CDF,1276239600000,11,,1276239600000,6,,0,ROBINSON,,0.0,1600.08,00008291,0,1,1600.0,CA,6475311.34136,17896.2101871,MMU,2010,2010,"{21=2.1098039215686275, 71=7192.13333333334}",,
000000000000000000cc,USF,1212994800000,7,,1212994800000,6,,0,RICHBAR,00000011,0.0,390.586,,0,1,312.0,CA,1580645.0015,6114.71191355,SQF,2008,2008,"{71=1667.8313725490202, 21=1.3176470588235292, 22=1.380392156862745, 90=0.9647058823529412, 11=10.603921568627452, 52=73.90196078431373}",,
000000000000000000e8,USF,1246950000000,9,,1246950000000,6,,0,ELM,000081,0.0,348.358,000081,0,1,350.0,CA,1409755.55401,4724.56568293,BDF,2009,2009,"{71=1523.2, 22=1.0, 21=12.854901960784314, 52=29.376470588235293}",,
0000000000000000005b,CCO,1223881200000,0,,,7,,0,SESNON,231953,0.0,14701.3,231953,0,0,0.0,CA,5.94940807863E7,76112.8693012,LAC,2008,2008,"{31=48.03921568627451, 11=5.0, 95=5.0, 52=10313.929411764697, 71=51553.972549019614, 24=1.184313725490196, 90=73.0, 22=558.1921568627453, 23=126.07450980392157, 81=2.0, 42=368.61176470588236, 43=80.01176470588234, 21=2967.133333333334}",,
000000000000000000f8,CCO,1245654000000,11,,1245654000000,7,,0,PARKWAY,,0.0,689.902,918041,0,1,690.0,CA,2791934.68352,9105.25532989,KRN,2009,2009,"{71=3074.180392156863, 24=1.83921568627451, 23=3.0862745098039217, 21=0.6823529411764706, 22=0.07450980392156863, 52=21.458823529411767, 31=0.4980392156862745}",,
0000000000000000012a,CCO,1280386800000,2,,1280732400000,7,,0,CROWN,169202,0.0,12582.3,169202,0,1,13918.0,CA,5.09186633539E7,82162.7736797,LAC,2010,2010,"{71=13240.176470588238, 90=16.0, 31=16.0, 95=167.678431372549, 41=8.04313725490196, 42=1521.9490196078427, 81=9.83921568627451, 23=37.90980392156862, 22=524.9686274509802, 43=234.74901960784314, 21=1253.1137254901964, 52=39542.1450980393}",,
0000000000000000005d,CDF,1213081200000,14,Fire burned into and around fire from 10 days prior,1213167600000,7,,0,PINE,,0.0,815.344,004321,0,1,989.0,CA,3299580.9751,10863.9790659,LNU,2008,2008,"{71=1224.701960784313, 43=68.05098039215687, 42=73.72549019607843, 23=0.39607843137254906, 41=14.0, 22=10.882352941176471, 21=55.27450980392158, 52=2218.6980392156856}",,
0000000000000000005f,CDF,1214118000000,10,Late detection due to smoke from lightning fires,1215241200000,7,,0,WALKER,,0.0,11173.0,004843,0,1,15000.0,CA,4.52155145397E7,63189.5418674,LNU,2008,2008,"{71=41917.0509803922, 90=124.0, 21=2322.5843137254888, 43=155.9294117647059, 42=403.25882352941176, 23=8.0, 22=158.16470588235296, 52=5096.596078431372, 95=50.0, 31=1.0}",,
00000000000000000060,CDF,1214031600000,14,,1214550000000,7,,0,WILD,,0.0,4101.98,004790,0,1,4200.0,CA,1.66001103704E7,22364.0862254,LNU,2008,2008,"{71=10436.666666666666, 90=36.96470588235294, 11=307.0, 95=10.0, 22=2.0, 42=4298.403921568629, 41=81.5764705882353, 43=2452.521568627451, 21=117.1921568627451, 52=701.5333333333333}",,
000000000000000000ef,CDF,1251270000000,15,,1251442800000,7,,0,BRYSON,,0.0,2256.83,002816,0,1,0.0,CA,9133059.63932,12675.4329267,BEU,2009,2009,"{71=2429.854901960785, 90=4.450980392156863, 21=184.2745098039216, 43=948.3607843137256, 42=44.99607843137255, 22=4.0, 95=31.337254901960783, 11=26.0, 52=6474.094117647056}",,
00000000000000000103,CDF,1250319600000,11,Cal Fire ICT 10,1250751600000,7,,0,YUBA,,0.0,3828.63,016856,0,1,3829.0,CA,1.54939246884E7,20836.9154979,NEU,2009,2009,"{71=390.7176470588235, 21=18.42745098039216, 43=294.7647058823529, 42=14055.890196078437, 41=163.41176470588238, 52=2224.070588235294, 11=62.39607843137255, 31=5.0}",,
